<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
TRN,D,20190508,000000,3.2406,3.2453,3.0777,3.2453,1020,0
TRN,D,20190509,000000,3.2453,3.2453,3.1754,3.1754,502,0
TRN,D,20190510,000000,3.2406,3.2406,3.2406,3.2406,8,0
TRN,D,20190513,000000,3.2453,3.2453,3.0823,3.1847,332,0
TRN,D,20190514,000000,3.1196,3.1661,3.073,3.1661,9899,0
TRN,D,20190515,000000,3.2127,3.2127,3.073,3.073,541,0
TRN,D,20190516,000000,3.2127,3.2266,3.0777,3.2266,8743,0
TRN,D,20190517,000000,3.2406,3.2406,3.2406,3.2406,8,0
TRN,D,20190520,000000,3.2406,3.2406,3.2406,3.2406,8,0
TRN,D,20190521,000000,3.2406,3.2406,3.2266,3.2266,25,0
TRN,D,20190522,000000,3.2406,3.2406,3.2406,3.2406,5,0
TRN,D,20190523,000000,3.2406,3.2406,3.2406,3.2406,8,0
TRN,D,20190524,000000,3.2406,3.2406,3.1289,3.2266,3553,0
TRN,D,20190527,000000,3.2406,3.2406,3.2406,3.2406,8,0
TRN,D,20190528,000000,3.1428,3.2313,3.1428,3.2313,596,0
TRN,D,20190529,000000,3.2313,3.2406,3.1335,3.2406,3810,0
TRN,D,20190530,000000,3.2453,3.2453,3.2453,3.2453,5,0
TRN,D,20190531,000000,3.2453,3.2453,3.2453,3.2453,8,0
TRN,D,20190603,000000,3.2453,3.2453,3.1335,3.2406,1039,0
TRN,D,20190604,000000,3.2453,3.2453,3.2453,3.2453,5,0
TRN,D,20190605,000000,3.2406,3.2406,3.2406,3.2406,8,0
TRN,D,20190606,000000,3.2406,3.2406,3.2313,3.2313,14,0
TRN,D,20190607,000000,3.2406,3.2406,3.2406,3.2406,8,0
TRN,D,20190610,000000,3.2406,3.2406,3.2406,3.2406,8,0
TRN,D,20190611,000000,3.2313,3.2313,3.1661,3.1661,156,0
TRN,D,20190612,000000,3.2313,3.2313,3.2313,3.2313,5,0
TRN,D,20190613,000000,3.2313,3.2313,3.1335,3.2313,436,0
TRN,D,20190614,000000,3.2313,3.2313,3.2313,3.2313,5,0
TRN,D,20190617,000000,3.2313,3.2313,3.2313,3.2313,8,0
TRN,D,20190618,000000,3.2313,3.2313,3.1335,3.2313,429,0
TRN,D,20190619,000000,3.2313,3.2313,3.2313,3.2313,25,0
TRN,D,20190621,000000,3.2313,3.2313,3.2313,3.2313,320,0
TRN,D,20190624,000000,3.2313,3.2313,3.2313,3.2313,5,0
TRN,D,20190625,000000,3.2406,3.2406,3.1335,3.1335,865,0
TRN,D,20190626,000000,3.2313,3.2313,3.2313,3.2313,5,0
TRN,D,20190627,000000,3.2313,3.2313,3.2313,3.2313,8,0
TRN,D,20190628,000000,3.2313,3.2313,3.1382,3.2034,6453,0
TRN,D,20190701,000000,3.2034,3.2081,3.1894,3.2081,3767,0
TRN,D,20190702,000000,3.1009,3.1056,3.1009,3.1056,10739,0
TRN,D,20190703,000000,3.194,3.194,3.0218,3.0684,12400,0
TRN,D,20190704,000000,3.1103,3.1103,2.9799,2.9845,4928,0
TRN,D,20190705,000000,3.0543,3.0823,2.924,2.9753,33175,0
TRN,D,20190708,000000,2.9753,2.9799,2.9753,2.9799,2165,0
TRN,D,20190709,000000,3.0265,3.0265,2.7657,2.8449,30775,0
TRN,D,20190710,000000,2.7844,2.8215,2.7471,2.8215,26408,0
TRN,D,20190711,000000,2.8356,2.8356,2.8356,2.8356,848,0
TRN,D,20190712,000000,2.8727,2.8727,2.7564,2.789,11939,0
TRN,D,20190715,000000,2.8588,2.9333,2.775,2.9333,20660,0
TRN,D,20190716,000000,2.9333,2.9333,2.7564,2.9333,73433,0
TRN,D,20190717,000000,2.8868,2.8868,2.7564,2.8775,56739,0
TRN,D,20190718,000000,2.8727,2.8775,2.8309,2.8775,28849,0
TRN,D,20190719,000000,2.8775,3.0265,2.8727,3.0265,25353,0
TRN,D,20190722,000000,3.0265,3.0265,2.8868,3.0265,29960,0
TRN,D,20190723,000000,3.0265,3.0265,2.9007,2.9519,18165,0
TRN,D,20190724,000000,2.9519,2.9519,2.9519,2.9519,5,0
TRN,D,20190725,000000,2.966,2.966,2.966,2.966,5,0
TRN,D,20190726,000000,2.966,2.966,2.966,2.966,36,0
TRN,D,20190729,000000,2.966,2.966,2.966,2.966,134,0
TRN,D,20190730,000000,2.9566,2.9566,2.9566,2.9566,5,0
TRN,D,20190731,000000,2.9566,2.9566,2.9566,2.9566,274,0
TRN,D,20190801,000000,2.9473,2.9473,2.8775,2.8775,3463,0
TRN,D,20190802,000000,2.8821,2.9473,2.8775,2.9473,9584,0
TRN,D,20190805,000000,2.9473,2.9473,2.9473,2.9473,5,0
TRN,D,20190806,000000,3.0031,3.0031,2.8215,2.9566,8772,0
TRN,D,20190807,000000,2.9566,2.9566,2.9566,2.9566,1080,0
TRN,D,20190808,000000,2.9753,2.9753,2.8681,2.9519,9330,0
TRN,D,20190809,000000,2.8635,2.9426,2.8635,2.9426,737,0
TRN,D,20190812,000000,3.1362,3.1362,3.0056,3.0056,424,0
TRN,D,20190813,000000,3.112,3.112,2.9088,3.0056,8943,0
TRN,D,20190814,000000,3.0636,3.0636,3.0056,3.0056,10,0
TRN,D,20190816,000000,2.9039,2.9039,2.8991,2.9039,14772,0
TRN,D,20190819,000000,2.9039,2.9039,2.9039,2.9039,15846,0
TRN,D,20190820,000000,2.9039,2.9039,2.8071,2.9039,10997,0
TRN,D,20190821,000000,2.9039,2.9039,2.8071,2.9039,7962,0
TRN,D,20190822,000000,2.9039,2.9039,2.8071,2.8071,1550,0
TRN,D,20190823,000000,2.8071,2.9378,2.8071,2.9378,3409,0
