<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
MCR,D,20111003,000000,2.9659,2.9659,2.9499,2.9499,1432,0
MCR,D,20111004,000000,2.9619,2.9619,2.8134,2.8897,2766,0
MCR,D,20111005,000000,2.8697,2.8697,2.7693,2.8456,4285,0
MCR,D,20111006,000000,2.9659,2.9699,2.8496,2.8496,6289,0
MCR,D,20111007,000000,2.8456,2.8456,2.8094,2.8336,2367,0
MCR,D,20111010,000000,2.8576,2.8576,2.7693,2.8295,13933,0
MCR,D,20111011,000000,2.8174,2.8174,2.7733,2.8134,15787,0
MCR,D,20111012,000000,2.7934,2.8094,2.7292,2.8094,26940,0
MCR,D,20111013,000000,2.99,2.99,2.7893,2.8656,438293,0
MCR,D,20111014,000000,2.8336,3.1225,2.8094,3.0905,613914,0
MCR,D,20111017,000000,3.0502,3.251,3.0502,3.2268,33164,0
MCR,D,20111018,000000,3.2108,3.4075,3.2108,3.2349,9267,0
MCR,D,20111019,000000,3.3713,3.3713,3.2148,3.2951,17522,0
MCR,D,20111020,000000,3.2148,3.267,3.2028,3.2028,427534,0
MCR,D,20111021,000000,3.1024,3.3111,3.1024,3.1907,150841,0
MCR,D,20111024,000000,3.1786,3.3954,3.1786,3.251,3054,0
MCR,D,20111025,000000,3.2469,3.3272,3.243,3.2711,9947,0
MCR,D,20111026,000000,3.259,3.5318,3.259,3.5318,27498,0
MCR,D,20111027,000000,3.5318,3.6042,3.4075,3.4156,13159,0
MCR,D,20111028,000000,3.5841,3.5841,3.3553,3.4717,17852,0
MCR,D,20111031,000000,3.4034,3.4034,3.4034,3.4034,249,0
MCR,D,20111102,000000,3.2911,3.3512,3.2268,3.3473,24144,0
MCR,D,20111103,000000,3.3272,3.4517,3.3272,3.4075,5365,0
MCR,D,20111104,000000,3.3753,3.3753,3.2911,3.3673,7496,0
MCR,D,20111107,000000,3.3633,3.7686,3.3592,3.7085,457629,0
MCR,D,20111108,000000,3.6923,3.8048,3.6643,3.7967,4665,0
MCR,D,20111109,000000,3.7848,3.7928,3.5318,3.5519,59469,0
MCR,D,20111110,000000,3.5519,3.6442,3.4836,3.6402,58647,0
MCR,D,20111114,000000,3.6442,3.6884,3.6122,3.6122,1445,0
MCR,D,20111115,000000,3.255,3.6483,3.255,3.6483,8305,0
MCR,D,20111116,000000,3.5318,3.6763,3.5318,3.6763,5469,0
MCR,D,20111117,000000,3.7686,3.7686,3.4556,3.6001,6388,0
MCR,D,20111118,000000,3.4556,3.6042,3.4556,3.5318,4216,0
MCR,D,20111121,000000,3.5881,3.6042,3.5318,3.6042,10619,0
MCR,D,20111122,000000,3.5118,3.5519,3.5118,3.5398,6939,0
MCR,D,20111123,000000,3.5318,3.5359,3.5279,3.5318,12443,0
MCR,D,20111124,000000,3.5398,3.5881,3.4316,3.5881,9089,0
MCR,D,20111125,000000,3.6001,3.6001,3.5801,3.5841,1667,0
MCR,D,20111128,000000,3.6081,3.6122,3.4115,3.5479,15884,0
MCR,D,20111129,000000,3.5479,3.5519,3.4115,3.4115,11673,0
MCR,D,20111130,000000,3.4115,3.4195,3.4115,3.4115,10850,0
MCR,D,20111201,000000,3.4918,3.4918,3.2228,3.4075,7112,0
MCR,D,20111202,000000,3.4075,3.4436,3.2911,3.4436,7811,0
MCR,D,20111205,000000,3.4517,3.6122,3.4517,3.6081,15683,0
MCR,D,20111206,000000,3.6042,3.6042,3.5078,3.5078,1172,0
MCR,D,20111207,000000,3.4556,3.5318,3.4556,3.5318,7105,0
MCR,D,20111208,000000,3.5318,3.572,3.3753,3.4918,5611,0
MCR,D,20111209,000000,3.4517,3.572,3.3954,3.5318,10542,0
MCR,D,20111212,000000,3.4677,3.568,3.4636,3.4918,1904,0
MCR,D,20111213,000000,3.5639,3.5639,3.4556,3.5037,1514,0
MCR,D,20111214,000000,3.4597,3.4797,3.4075,3.4476,1207,0
MCR,D,20111215,000000,3.4316,3.5279,3.2148,3.3592,5538,0
MCR,D,20111216,000000,3.259,3.2911,3.0743,3.2108,32745,0
MCR,D,20111219,000000,3.2349,3.251,3.1667,3.1667,159552,0
MCR,D,20111220,000000,3.1425,3.1667,3.0543,3.0623,3700,0
MCR,D,20111221,000000,3.0462,3.0502,3.0142,3.0502,32683,0
MCR,D,20111222,000000,2.938,3.0502,2.9339,3.0462,18080,0
MCR,D,20111223,000000,2.9941,3.0743,2.9339,3.0743,63289,0
MCR,D,20111227,000000,3.0583,3.0743,2.9981,3.0703,15875,0
MCR,D,20111228,000000,3.0302,3.3272,3.0302,3.3272,28778,0
MCR,D,20111229,000000,3.2188,3.3111,3.2148,3.3111,7781,0
MCR,D,20111230,000000,3.2188,3.6362,3.2148,3.6362,17620,0
MCR,D,20120102,000000,3.6122,3.6122,3.3713,3.5199,306,0
MCR,D,20120103,000000,3.2991,3.5118,3.2911,3.5078,7498,0
MCR,D,20120104,000000,3.4517,3.4517,3.4517,3.4517,249,0
MCR,D,20120105,000000,3.4476,3.4877,3.4476,3.4877,261,0
MCR,D,20120109,000000,3.4115,3.4115,3.4115,3.4115,211,0
MCR,D,20120110,000000,3.3873,3.4115,3.3191,3.4115,1650,0
MCR,D,20120111,000000,3.3873,3.3873,3.2791,3.3873,1080,0
MCR,D,20120112,000000,3.3873,3.3873,3.3873,3.3873,623,0
MCR,D,20120113,000000,3.3914,3.572,3.3873,3.572,10005,0
MCR,D,20120116,000000,3.5279,3.5318,3.4316,3.5279,253919,0
MCR,D,20120117,000000,3.5318,3.7686,3.5318,3.6724,35456,0
MCR,D,20120118,000000,3.7004,3.7848,3.6804,3.7727,29047,0
MCR,D,20120119,000000,3.7727,4.1298,3.7727,4.1098,152189,0
MCR,D,20120120,000000,4.0136,4.1741,3.9734,4.1339,58851,0
MCR,D,20120123,000000,4.1298,4.3506,4.0576,4.3346,15545,0
MCR,D,20120124,000000,4.3306,4.6155,4.3146,4.5914,87607,0
MCR,D,20120125,000000,4.5513,4.5714,4.2784,4.3748,5878,0
MCR,D,20120126,000000,4.4751,4.4952,4.3024,4.4952,3197,0
MCR,D,20120127,000000,4.4229,4.6155,4.3586,4.4148,12687,0
MCR,D,20120130,000000,4.4148,4.4148,4.1942,4.2944,7351,0
MCR,D,20120131,000000,4.2903,4.4148,4.2543,4.4148,33298,0
MCR,D,20120201,000000,4.4148,4.4148,4.3226,4.3827,8777,0
MCR,D,20120202,000000,4.3266,4.3867,4.3226,4.3867,1871,0
MCR,D,20120203,000000,4.3786,4.4108,4.3226,4.4068,5773,0
MCR,D,20120206,000000,4.4068,4.4108,4.3386,4.4068,2038,0
MCR,D,20120207,000000,4.4108,4.4791,4.2944,4.4791,7597,0
MCR,D,20120208,000000,4.3547,4.4309,4.3346,4.3947,8068,0
MCR,D,20120209,000000,4.3185,4.3185,4.3105,4.3146,2449,0
MCR,D,20120210,000000,4.2743,4.3707,4.2383,4.3707,5910,0
MCR,D,20120213,000000,4.3707,4.3707,4.2743,4.2743,1560,0
MCR,D,20120214,000000,4.2543,4.4629,4.2383,4.4629,17190,0
MCR,D,20120215,000000,4.8966,5.2136,4.7038,5.1373,71998,0
MCR,D,20120216,000000,5.1131,5.3018,5.0971,5.3018,158670,0
MCR,D,20120217,000000,5.3459,5.6069,5.3459,5.5788,176696,0
MCR,D,20120220,000000,5.5788,5.5788,5.4704,5.4984,5419,0
MCR,D,20120221,000000,5.4584,5.5788,5.4584,5.5747,129235,0
MCR,D,20120222,000000,5.3902,5.5667,5.358,5.5387,117728,0
MCR,D,20120223,000000,5.4984,5.4984,5.2176,5.4103,4016,0
MCR,D,20120224,000000,5.2416,5.4142,5.2416,5.4142,999,0
MCR,D,20120227,000000,5.3982,5.4945,5.2416,5.4945,134409,0
MCR,D,20120228,000000,5.342,5.5788,5.342,5.5788,68880,0
MCR,D,20120229,000000,5.4984,5.4984,5.3379,5.3379,17760,0
MCR,D,20120301,000000,5.4984,5.5265,5.4263,5.5265,4233,0
MCR,D,20120302,000000,5.5265,5.5788,5.4502,5.4502,8391,0
MCR,D,20120305,000000,5.5788,5.5788,5.358,5.4062,87762,0
MCR,D,20120306,000000,5.3781,5.5788,5.3299,5.334,16290,0
MCR,D,20120307,000000,5.334,5.3781,5.2777,5.3781,10779,0
MCR,D,20120308,000000,5.3982,5.5587,5.3982,5.5587,4351,0
MCR,D,20120309,000000,5.4584,5.5587,5.4183,5.4624,6580,0
MCR,D,20120312,000000,5.4383,5.4584,5.35,5.3781,2810,0
MCR,D,20120313,000000,5.4945,5.5387,5.4945,5.5387,3481,0
MCR,D,20120314,000000,5.5387,6.1807,5.5387,6.0001,117120,0
MCR,D,20120315,000000,6.0201,6.0201,5.8196,5.9681,11424,0
MCR,D,20120316,000000,6.0524,6.0524,5.8798,5.94,8184,0
MCR,D,20120319,000000,5.9481,6.0403,5.7434,6.0403,24511,0
MCR,D,20120320,000000,5.9721,6.0403,5.9601,6.0201,17787,0
MCR,D,20120321,000000,6.0201,6.4939,5.9802,6.0162,57290,0
MCR,D,20120322,000000,6.2209,6.2209,5.5989,5.932,17003,0
MCR,D,20120323,000000,5.8918,6.261,5.8918,6.2089,5442,0
MCR,D,20120326,000000,6.2089,6.2209,5.8998,6.1646,15057,0
MCR,D,20120327,000000,6.1767,6.1767,5.94,6.1166,3658,0
MCR,D,20120328,000000,6.0201,6.1807,5.659,6.1807,17553,0
MCR,D,20120329,000000,6.0604,6.1767,5.8798,6.1005,17121,0
MCR,D,20120330,000000,6.1327,6.1327,5.8998,6.0764,7163,0
MCR,D,20120402,000000,6.0604,6.0604,5.6991,5.8155,11048,0
MCR,D,20120403,000000,5.9601,5.9601,5.7393,5.8196,9116,0
MCR,D,20120404,000000,5.7192,5.8196,5.3459,5.6189,32523,0
MCR,D,20120405,000000,5.6189,5.6189,5.2938,5.2938,12937,0
MCR,D,20120410,000000,5.1413,5.1413,4.8764,4.9205,77494,0
MCR,D,20120411,000000,4.8162,5.2176,4.7399,5.2176,84796,0
MCR,D,20120412,000000,5.1734,5.4183,5.0651,5.4183,159629,0
MCR,D,20120413,000000,5.4183,5.4183,5.2176,5.2978,1448,0
MCR,D,20120416,000000,5.2176,5.3741,5.0971,5.3741,78563,0
MCR,D,20120417,000000,5.37,5.3902,5.2176,5.3781,4894,0
MCR,D,20120418,000000,5.3781,5.3861,5.1854,5.3822,4306,0
MCR,D,20120419,000000,5.3902,5.3902,5.0971,5.0971,7532,0
MCR,D,20120420,000000,5.3781,5.3781,5.0329,5.1373,107308,0
MCR,D,20120423,000000,5.2537,5.2537,4.7359,5.0891,123661,0
MCR,D,20120424,000000,4.776,5.0731,4.7399,5.0731,26777,0
MCR,D,20120425,000000,5.0731,5.2537,5.0571,5.2176,82253,0
MCR,D,20120426,000000,5.3379,5.3379,5.0289,5.2377,6144,0
MCR,D,20120427,000000,5.3178,5.3982,5.2377,5.3982,10124,0
MCR,D,20120430,000000,5.5185,5.5387,5.4984,5.5387,1451,0
