<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
ABE,D,20120822,000000,17.332,17.332,17.332,17.332,654,0
ABE,D,20120824,000000,17.577,17.681,17.577,17.672,601,0
ABE,D,20120828,000000,17.198,17.246,17.198,17.246,78,0
ABE,D,20120830,000000,17.01,17.01,16.963,17.01,192118,0
ABE,D,20120831,000000,17.728,17.766,17.293,17.293,174,0
ABE,D,20120903,000000,17.198,17.198,17.198,17.198,455,0
ABE,D,20120904,000000,16.793,16.83,16.793,16.83,277,0
ABE,D,20120906,000000,17.01,17.105,16.632,16.774,51297,0
ABE,D,20120907,000000,17.332,17.483,17.332,17.474,1193,0
ABE,D,20120910,000000,17.511,17.511,17.511,17.511,74,0
ABE,D,20120911,000000,17.105,17.105,17.105,17.105,497,0
ABE,D,20120912,000000,17.096,17.577,17.096,17.577,6941,0
ABE,D,20120914,000000,17.501,17.577,17.483,17.577,12667,0
ABE,D,20120917,000000,17.672,17.672,17.672,17.672,333,0
ABE,D,20120918,000000,17.7,17.813,17.7,17.813,709,0
ABE,D,20120919,000000,17.813,17.871,17.813,17.871,17534,0
ABE,D,20120920,000000,17.871,18.134,17.871,18.134,6222,0
ABE,D,20120921,000000,18.134,18.863,18.134,18.863,2313,0
ABE,D,20120924,000000,18.863,19.845,18.806,18.806,2718,0
ABE,D,20120925,000000,19.042,19.042,18.995,18.995,609,0
ABE,D,20120926,000000,19.042,19.042,18.475,18.475,145,0
ABE,D,20120927,000000,18.418,18.418,18.4,18.4,460,0
ABE,D,20120928,000000,18.427,18.427,18.409,18.409,6504,0
ABE,D,20121001,000000,18.409,18.427,18.409,18.427,125,0
ABE,D,20121002,000000,18.427,18.891,18.427,18.891,8152,0
ABE,D,20121003,000000,18.891,18.891,18.248,18.258,335,0
ABE,D,20121004,000000,18.409,18.409,18.409,18.409,333,0
ABE,D,20121005,000000,18.409,18.9,18.409,18.9,44058,0
ABE,D,20121008,000000,18.9,19.117,18.9,18.91,3095,0
ABE,D,20121009,000000,18.91,18.948,18.91,18.91,1220,0
ABE,D,20121010,000000,18.929,18.929,18.929,18.929,115,0
ABE,D,20121011,000000,18.995,18.995,18.9,18.9,4851,0
ABE,D,20121012,000000,18.9,18.9,18.9,18.9,508,0
ABE,D,20121016,000000,18.9,18.9,18.806,18.9,345,0
ABE,D,20121017,000000,18.608,18.9,18.598,18.9,218,0
ABE,D,20121018,000000,18.9,18.9,18.9,18.9,4017,0
ABE,D,20121019,000000,18.806,18.806,18.626,18.626,85,0
ABE,D,20121022,000000,18.427,18.427,18.427,18.427,2575,0
ABE,D,20121025,000000,18.144,18.144,18.097,18.097,212,0
ABE,D,20121026,000000,18.097,18.097,18.049,18.049,388,0
ABE,D,20121031,000000,17.69,17.956,17.672,17.956,199,0
ABE,D,20121105,000000,18.049,18.049,18.049,18.049,292,0
ABE,D,20121106,000000,18.239,18.38,18.239,18.38,3493,0
ABE,D,20121107,000000,18.38,18.38,18.38,18.38,27,0
ABE,D,20121109,000000,18.049,18.049,18.049,18.049,42,0
ABE,D,20121112,000000,18.049,18.049,17.956,17.956,26912,0
ABE,D,20121113,000000,17.956,17.956,17.956,17.956,679,0
ABE,D,20121114,000000,17.728,17.728,17.72,17.72,902,0
ABE,D,20121115,000000,17.861,17.861,17.861,17.861,27,0
ABE,D,20121116,000000,17.861,17.861,17.861,17.861,32,0
ABE,D,20121120,000000,17.861,17.861,17.861,17.861,312,0
ABE,D,20121122,000000,17.861,17.861,17.861,17.861,106,0
ABE,D,20121126,000000,18.182,18.182,18.182,18.182,74,0
ABE,D,20121129,000000,17.861,17.861,17.35,17.35,973,0
ABE,D,20121130,000000,17.293,17.861,17.293,17.861,1270,0
ABE,D,20121203,000000,17.813,17.851,17.766,17.766,562,0
ABE,D,20121204,000000,17.946,17.956,17.841,17.956,26600,0
ABE,D,20121205,000000,18.069,18.191,18.069,18.191,2534,0
ABE,D,20121206,000000,18.72,18.777,18.04,18.777,1276,0
ABE,D,20121210,000000,18.739,19.09,18.739,19.09,1384,0
ABE,D,20121211,000000,18.995,18.995,18.985,18.995,9335,0
ABE,D,20121212,000000,18.664,18.985,18.664,18.985,233,0
ABE,D,20121213,000000,18.9,18.9,18.664,18.806,307,0
ABE,D,20121217,000000,18.824,19.268,18.664,18.806,603,0
ABE,D,20121219,000000,18.9,18.9,18.806,18.9,370,0
ABE,D,20121220,000000,18.673,18.712,18.673,18.712,963,0
ABE,D,20121221,000000,18.541,18.541,17.974,18.324,1285,0
ABE,D,20121227,000000,18.427,18.427,17.501,18.144,4917,0
ABE,D,20121228,000000,18.371,18.371,18.371,18.371,529,0
ABE,D,20130102,000000,18.371,19.496,18.049,19.042,3693,0
ABE,D,20130103,000000,18.768,19.137,18.768,19.137,273,0
ABE,D,20130104,000000,18.759,19.458,18.759,19.458,1316,0
ABE,D,20130107,000000,19.561,19.704,19.552,19.552,958,0
ABE,D,20130108,000000,19.552,19.552,19.09,19.09,63195,0
ABE,D,20130109,000000,19.09,19.09,19.09,19.09,159,0
ABE,D,20130110,000000,19.09,19.09,19.09,19.09,122,0
ABE,D,20130115,000000,19.183,19.637,19.09,19.637,1862,0
ABE,D,20130116,000000,18.995,19.09,18.995,19.09,1691,0
ABE,D,20130117,000000,19.09,19.09,19.09,19.09,1059,0
ABE,D,20130118,000000,18.938,18.938,18.806,18.806,317,0
ABE,D,20130121,000000,19.326,19.42,19.316,19.42,9499,0
ABE,D,20130122,000000,19.373,19.722,19.373,19.722,20567,0
ABE,D,20130123,000000,19.75,20.082,19.467,20.082,11443,0
ABE,D,20130124,000000,20.224,20.601,20.224,20.601,2112,0
ABE,D,20130125,000000,21.055,21.735,21.026,21.735,5037,0
ABE,D,20130128,000000,21.735,21.735,21.092,21.168,30555,0
ABE,D,20130129,000000,21.83,23.53,21.83,23.53,1441,0
ABE,D,20130130,000000,22.038,23.342,21.83,22.302,3985,0
ABE,D,20130131,000000,21.83,23.059,21.83,22.681,3950,0
ABE,D,20130201,000000,22.86,22.86,21.263,22.642,1708,0
ABE,D,20130204,000000,21.386,22.208,21.386,22.208,2997,0
ABE,D,20130205,000000,21.565,21.65,21.565,21.574,64940,0
ABE,D,20130206,000000,21.584,21.584,20.79,20.79,812,0
ABE,D,20130207,000000,20.79,20.79,20.507,20.507,395,0
ABE,D,20130211,000000,20.422,20.432,20.422,20.432,676,0
ABE,D,20130212,000000,20.422,20.422,20.422,20.422,106,0
ABE,D,20130213,000000,21.263,21.405,21.263,21.405,195,0
ABE,D,20130214,000000,21.358,21.405,21.358,21.405,1810,0
ABE,D,20130215,000000,21.405,21.405,20.79,20.79,159,0
ABE,D,20130218,000000,20.79,21.159,20.705,20.705,1158,0
ABE,D,20130219,000000,20.715,20.715,20.715,20.715,1006,0
ABE,D,20130220,000000,20.696,20.979,20.601,20.601,11614,0
ABE,D,20130221,000000,20.412,20.979,20.271,20.979,1438,0
ABE,D,20130222,000000,20.658,21.933,20.648,21.933,1483,0
ABE,D,20130225,000000,21.366,21.933,21.366,21.924,1781,0
ABE,D,20130226,000000,20.989,22.009,19.467,21.924,3701,0
