<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
NVT,D,19951215,000000,4.1006,4.1006,4.1006,4.1006,81572,0
NVT,D,19951218,000000,4.0774,4.0774,4.0774,4.0774,92953,0
NVT,D,19951219,000000,4.0075,4.0075,4.0075,4.0075,90831,0
NVT,D,19951220,000000,3.6114,3.6114,3.6114,3.6114,195353,0
NVT,D,19951221,000000,3.6347,3.6347,3.6347,3.6347,36181,0
NVT,D,19951222,000000,3.6813,3.6813,3.6813,3.6813,167876,0
NVT,D,19951227,000000,3.8677,3.8677,3.8677,3.8677,104197,0
NVT,D,19951228,000000,3.9609,3.9609,3.9609,3.9609,48853,0
NVT,D,19951229,000000,3.8677,3.8677,3.8677,3.8677,23011,0
NVT,D,19960102,000000,3.9143,3.9143,3.9143,3.9143,15073,0
NVT,D,19960103,000000,3.8677,3.8677,3.8677,3.8677,31673,0
NVT,D,19960104,000000,3.8211,3.8211,3.8211,3.8211,45143,0
NVT,D,19960105,000000,3.9609,3.9609,3.9609,3.9609,79401,0
NVT,D,19960108,000000,4.0309,4.0309,4.0309,4.0309,124418,0
NVT,D,19960109,000000,4.1939,4.1939,4.1939,4.1939,118627,0
NVT,D,19960110,000000,4.1472,4.1472,4.1472,4.1472,124177,0
NVT,D,19960111,000000,4.3337,4.3337,4.3337,4.3337,146755,0
NVT,D,19960112,000000,4.2405,4.2405,4.2405,4.2405,117200,0
NVT,D,19960115,000000,4.0075,4.0075,4.0075,4.0075,58766,0
NVT,D,19960116,000000,3.9609,3.9609,3.9609,3.9609,33325,0
NVT,D,19960117,000000,4.0075,4.0075,4.0075,4.0075,51655,0
NVT,D,19960118,000000,3.9143,3.9143,3.9143,3.9143,93123,0
NVT,D,19960119,000000,3.5882,3.5882,3.5882,3.5882,115519,0
NVT,D,19960122,000000,3.7512,3.7512,3.7512,3.7512,101700,0
NVT,D,19960123,000000,3.7279,3.7279,3.7279,3.7279,95629,0
NVT,D,19960124,000000,3.7746,3.7746,3.7746,3.7746,109018,0
NVT,D,19960125,000000,3.9143,3.9143,3.9143,3.9143,128760,0
NVT,D,19960126,000000,3.8677,3.8677,3.8677,3.8677,106135,0
NVT,D,19960129,000000,3.8677,3.8677,3.8677,3.8677,106394,0
NVT,D,19960130,000000,3.8677,3.8677,3.8677,3.8677,347106,0
NVT,D,19960131,000000,4.0309,4.0309,4.0309,4.0309,300686,0
NVT,D,19960201,000000,3.9609,3.9609,3.9609,3.9609,285794,0
NVT,D,19960202,000000,4.0075,4.0075,4.0075,4.0075,193510,0
NVT,D,19960205,000000,4.0075,4.0075,4.0075,4.0075,156829,0
NVT,D,19960206,000000,3.8677,3.8677,3.8677,3.8677,89331,0
NVT,D,19960207,000000,3.8677,3.8677,3.8677,3.8677,38783,0
NVT,D,19960208,000000,3.9609,3.9609,3.9609,3.9609,63116,0
NVT,D,19960209,000000,3.9609,3.9609,3.9609,3.9609,147567,0
NVT,D,19960212,000000,4.1472,4.1472,4.1472,4.1472,185299,0
NVT,D,19960213,000000,3.9609,3.9609,3.9609,3.9609,62739,0
NVT,D,19960214,000000,4.1241,4.1241,4.1241,4.1241,167554,0
NVT,D,19960215,000000,3.9842,3.9842,3.9842,3.9842,87593,0
NVT,D,19960216,000000,3.9609,3.9609,3.9609,3.9609,369867,0
NVT,D,19960219,000000,3.9377,3.9377,3.9377,3.9377,123552,0
NVT,D,19960220,000000,3.891,3.891,3.891,3.891,57570,0
NVT,D,19960221,000000,3.8211,3.8211,3.8211,3.8211,63595,0
NVT,D,19960222,000000,3.8677,3.8677,3.8677,3.8677,78084,0
NVT,D,19960223,000000,3.8677,3.8677,3.8677,3.8677,54683,0
NVT,D,19960226,000000,3.9143,3.9143,3.9143,3.9143,53906,0
NVT,D,19960227,000000,3.9609,3.9609,3.9609,3.9609,138225,0
NVT,D,19960228,000000,3.9842,3.9842,3.9842,3.9842,369837,0
NVT,D,19960229,000000,4.0075,4.0075,4.0075,4.0075,160576,0
NVT,D,19960301,000000,4.054,4.054,4.054,4.054,189191,0
NVT,D,19960304,000000,4.1939,4.1939,4.1939,4.1939,234985,0
NVT,D,19960305,000000,4.2871,4.2871,4.2871,4.2871,203984,0
NVT,D,19960306,000000,4.2871,4.2871,4.2871,4.2871,255653,0
NVT,D,19960307,000000,4.3337,4.3337,4.3337,4.3337,186676,0
NVT,D,19960308,000000,4.3337,4.3337,4.3337,4.3337,154025,0
NVT,D,19960311,000000,4.1472,4.1472,4.1472,4.1472,125142,0
NVT,D,19960312,000000,4.054,4.054,4.054,4.054,145779,0
NVT,D,19960313,000000,4.054,4.054,4.054,4.054,92377,0
NVT,D,19960314,000000,3.9842,3.9842,3.9842,3.9842,63627,0
NVT,D,19960315,000000,4.0075,4.0075,4.0075,4.0075,93574,0
NVT,D,19960318,000000,4.1939,4.1939,4.1939,4.1939,95736,0
NVT,D,19960319,000000,4.427,4.427,4.427,4.427,337370,0
NVT,D,19960320,000000,4.1939,4.1939,4.1939,4.1939,89771,0
NVT,D,19960321,000000,4.1939,4.1939,4.1939,4.1939,115525,0
NVT,D,19960322,000000,4.0309,4.0309,4.0309,4.0309,60038,0
NVT,D,19960325,000000,3.9377,3.9377,3.9377,3.9377,48889,0
NVT,D,19960326,000000,3.9609,3.9609,3.9609,3.9609,59077,0
NVT,D,19960327,000000,4.0075,4.0075,4.0075,4.0075,19464,0
NVT,D,19960328,000000,3.9143,3.9143,3.9143,3.9143,54800,0
NVT,D,19960329,000000,3.8677,3.8677,3.8677,3.8677,39689,0
NVT,D,19960401,000000,3.9609,3.9609,3.9609,3.9609,208789,0
NVT,D,19960402,000000,3.9609,3.9609,3.9609,3.9609,132921,0
NVT,D,19960403,000000,3.9609,3.9609,3.9609,3.9609,75992,0
NVT,D,19960404,000000,3.9609,3.9609,3.9609,3.9609,217375,0
NVT,D,19960405,000000,4.054,4.054,4.054,4.054,91512,0
NVT,D,19960409,000000,4.1006,4.1006,4.1006,4.1006,72547,0
NVT,D,19960410,000000,4.1939,4.1939,4.1939,4.1939,123632,0
NVT,D,19960411,000000,4.2405,4.2405,4.2405,4.2405,82067,0
NVT,D,19960412,000000,4.1472,4.1472,4.1472,4.1472,43763,0
NVT,D,19960415,000000,4.1939,4.1939,4.1939,4.1939,29806,0
NVT,D,19960416,000000,4.1939,4.1939,4.1939,4.1939,80238,0
NVT,D,19960417,000000,4.1939,4.1939,4.1939,4.1939,67358,0
