<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
ASB,D,20170228,000000,2.0605,2.0667,1.9604,1.9729,457689,0
ASB,D,20170301,000000,1.9729,2.0042,1.8537,1.9917,871684,0
ASB,D,20170302,000000,2.0105,2.0605,2.0105,2.0354,261206,0
ASB,D,20170303,000000,2.0543,2.0543,1.9604,1.9917,220433,0
ASB,D,20170306,000000,2.0105,2.0105,1.9478,1.9791,275996,0
ASB,D,20170307,000000,1.9666,1.9666,1.8913,1.9229,381338,0
ASB,D,20170308,000000,1.8976,1.9164,1.8537,1.8851,230378,0
ASB,D,20170309,000000,1.8851,1.9478,1.8037,1.9416,225656,0
ASB,D,20170310,000000,1.9541,1.9854,1.929,1.9729,125454,0
ASB,D,20170313,000000,1.9791,1.9791,1.8976,1.9039,176084,0
ASB,D,20170314,000000,1.9164,1.929,1.9039,1.9229,49300,0
ASB,D,20170315,000000,1.9039,1.9478,1.8726,1.8913,93399,0
ASB,D,20170316,000000,1.9229,1.9353,1.8851,1.9229,105542,0
ASB,D,20170317,000000,1.9229,1.9229,1.8976,1.8976,27207,0
ASB,D,20170320,000000,1.9039,1.9729,1.8913,1.9666,177641,0
ASB,D,20170321,000000,1.9666,2.0105,1.9604,1.9604,221473,0
ASB,D,20170322,000000,1.929,1.9416,1.9039,1.9416,57567,0
ASB,D,20170323,000000,1.9541,1.9541,1.9102,1.9164,42485,0
ASB,D,20170324,000000,1.9229,1.929,1.9102,1.929,100499,0
ASB,D,20170327,000000,1.9164,1.929,1.8976,1.8976,35688,0
ASB,D,20170328,000000,1.9353,1.9353,1.8976,1.9164,32061,0
ASB,D,20170329,000000,1.9164,2.0042,1.8976,1.8976,232643,0
ASB,D,20170330,000000,1.929,1.929,1.8913,1.8976,61151,0
ASB,D,20170331,000000,1.8976,1.8976,1.8225,1.8225,124786,0
ASB,D,20170403,000000,1.8287,1.8287,1.716,1.7662,236831,0
ASB,D,20170404,000000,1.7725,1.7851,1.7285,1.7662,223738,0
ASB,D,20170405,000000,1.7851,1.9039,1.7788,1.8663,184236,0
ASB,D,20170406,000000,1.8663,1.8788,1.8225,1.8788,56635,0
ASB,D,20170407,000000,1.8788,1.8788,1.8475,1.8663,46246,0
ASB,D,20170410,000000,1.8663,1.8663,1.7975,1.7975,67090,0
ASB,D,20170411,000000,1.7851,1.8475,1.7851,1.8037,89731,0
ASB,D,20170412,000000,1.81,1.8162,1.7788,1.7851,38299,0
ASB,D,20170413,000000,1.7788,1.7851,1.7725,1.7851,41880,0
ASB,D,20170418,000000,1.7913,1.7913,1.7285,1.7536,52592,0
ASB,D,20170419,000000,1.7536,1.7536,1.7223,1.7474,95044,0
ASB,D,20170420,000000,1.7536,1.7662,1.7285,1.7285,70665,0
ASB,D,20170421,000000,1.7348,1.7411,1.7223,1.7223,139012,0
ASB,D,20170424,000000,1.7411,1.81,1.7411,1.8037,542354,0
ASB,D,20170425,000000,1.8162,1.8537,1.8037,1.8225,441484,0
ASB,D,20170426,000000,1.8788,1.8913,1.8413,1.8537,173751,0
ASB,D,20170427,000000,1.8726,1.9478,1.8475,1.9102,613374,0
ASB,D,20170428,000000,1.9164,1.9416,1.8413,1.8788,443107,0
ASB,D,20170502,000000,1.9039,1.9229,1.8601,1.9039,58683,0
ASB,D,20170504,000000,1.9416,1.9478,1.8537,1.8788,510109,0
ASB,D,20170505,000000,1.8788,1.8788,1.8413,1.8726,91561,0
ASB,D,20170508,000000,1.8726,1.8788,1.8601,1.8663,149490,0
ASB,D,20170509,000000,1.8663,1.8788,1.7913,1.7913,417610,0
ASB,D,20170510,000000,1.8037,1.835,1.7975,1.8162,121055,0
ASB,D,20170511,000000,1.8162,1.835,1.7851,1.8037,151683,0
ASB,D,20170512,000000,1.81,1.81,1.7913,1.81,51181,0
ASB,D,20170515,000000,1.7975,1.8225,1.7851,1.7913,77954,0
ASB,D,20170516,000000,1.7913,1.7913,1.7348,1.7348,123477,0
ASB,D,20170517,000000,1.7536,1.7725,1.6283,1.6283,439951,0
ASB,D,20170518,000000,1.6283,1.6785,1.6033,1.6722,520544,0
ASB,D,20170519,000000,1.6785,1.716,1.666,1.6785,123488,0
ASB,D,20170522,000000,1.6848,1.6848,1.5782,1.5907,158827,0
