<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
ZWC,D,19980417,000000,132.51,135.2,131.74,135.2,19651,0
ZWC,D,19980420,000000,130.6,133.68,129.83,129.83,5821,0
ZWC,D,19980422,000000,132.51,132.51,131.37,131.37,29868,0
ZWC,D,19980423,000000,130.6,130.6,129.45,129.45,1292,0
ZWC,D,19980424,000000,125.03,129.06,125.03,127.91,14086,0
ZWC,D,19980427,000000,127.15,128.49,127.15,127.52,2987,0
ZWC,D,19980428,000000,127.52,128.68,127.52,127.71,1621,0
ZWC,D,19980429,000000,128.29,129.06,127.91,128.29,926,0
ZWC,D,19980430,000000,129.83,129.83,128.68,128.68,4265,0
ZWC,D,19980504,000000,131.74,131.74,130.79,130.79,9013,0
ZWC,D,19980505,000000,130.99,130.99,129.45,129.64,4590,0
ZWC,D,19980506,000000,128.88,129.64,128.29,128.29,5010,0
ZWC,D,19980507,000000,128.29,130.21,128.29,130.21,8170,0
ZWC,D,19980508,000000,128.68,128.88,128.68,128.68,405,0
ZWC,D,19980511,000000,128.88,128.88,128.88,128.88,3195,0
ZWC,D,19980512,000000,129.06,129.27,129.06,129.06,1558,0
ZWC,D,19980513,000000,129.83,134.44,129.83,134.44,2196,0
ZWC,D,19980514,000000,130.6,131.74,129.27,129.27,1112,0
ZWC,D,19980515,000000,129.83,129.83,129.83,129.83,761,0
ZWC,D,19980518,000000,129.06,129.06,127.91,128.68,4613,0
ZWC,D,19980519,000000,127.52,129.06,127.52,128.29,835,0
ZWC,D,19980520,000000,129.06,129.06,129.06,129.06,2644,0
ZWC,D,19980521,000000,130.6,134.44,130.6,134.44,2267,0
ZWC,D,19980522,000000,130.6,131.37,130.6,131.37,613,0
ZWC,D,19980525,000000,132.51,134.44,132.51,134.44,1400,0
ZWC,D,19980526,000000,131.74,131.74,131.74,131.74,1519,0
ZWC,D,19980527,000000,130.6,130.6,130.6,130.6,6540,0
ZWC,D,19980528,000000,130.6,132.51,130.6,132.51,12514,0
ZWC,D,19980529,000000,132.15,132.15,131.37,131.37,4731,0
ZWC,D,19980601,000000,132.51,132.51,132.51,132.51,1271,0
ZWC,D,19980602,000000,129.45,129.45,129.45,129.45,24707,0
ZWC,D,19980603,000000,130.6,130.6,130.6,130.6,2532,0
ZWC,D,19980604,000000,129.45,129.45,129.45,129.45,16081,0
ZWC,D,19980605,000000,128.88,128.88,127.15,127.15,5833,0
ZWC,D,19980609,000000,128.49,128.49,128.49,128.49,3806,0
ZWC,D,19980610,000000,130.6,136.35,130.6,136.35,16471,0
ZWC,D,19980615,000000,143.67,147.12,143.67,145.58,6967,0
ZWC,D,19980616,000000,150.97,150.97,150.97,150.97,7815,0
ZWC,D,19980617,000000,152.11,152.11,150.97,150.97,8344,0
ZWC,D,19980618,000000,152.5,152.5,152.5,152.5,8897,0
ZWC,D,19980619,000000,144.42,144.42,135.6,135.6,19555,0
ZWC,D,19980622,000000,145.96,147.87,145.96,147.87,9703,0
ZWC,D,19980623,000000,147.12,147.12,147.12,147.12,15002,0
ZWC,D,19980624,000000,149.79,149.79,149.79,149.79,6611,0
ZWC,D,19980625,000000,147.12,147.12,147.12,147.12,11271,0
ZWC,D,19980626,000000,161.71,161.71,159.4,159.4,5936,0
ZWC,D,19980629,000000,176.7,176.7,172.85,172.85,3873,0
ZWC,D,19980630,000000,161.31,165.16,161.31,163.25,4373,0
ZWC,D,19980701,000000,161.31,177.46,161.31,177.46,5445,0
ZWC,D,19980702,000000,176.7,176.7,176.7,176.7,7274,0
ZWC,D,19980703,000000,190.12,193.97,188.23,193.97,26751,0
ZWC,D,19980706,000000,186.27,186.27,186.27,186.27,14300,0
ZWC,D,19980707,000000,186.27,186.27,186.27,186.27,2433,0
ZWC,D,19980708,000000,186.27,186.27,186.27,186.27,4040,0
ZWC,D,19980709,000000,184.37,184.37,184.37,184.37,3995,0
ZWC,D,19980710,000000,165.94,165.94,165.94,165.94,1925,0
ZWC,D,19980713,000000,174.75,178.61,174.75,178.61,2853,0
ZWC,D,19980714,000000,183.6,183.6,183.6,183.6,8518,0
ZWC,D,19980715,000000,180.16,180.16,180.16,180.16,555,0
ZWC,D,19980716,000000,170.92,176.7,170.92,176.7,701,0
ZWC,D,19980717,000000,176.7,176.7,169.02,169.02,1766,0
ZWC,D,19980720,000000,172.85,172.85,172.85,172.85,382,0
ZWC,D,19980721,000000,172.85,172.85,172.85,172.85,1882,0
ZWC,D,19980722,000000,169.02,169.02,169.02,169.02,6631,0
ZWC,D,19980723,000000,169.02,174,167.08,174,2226,0
ZWC,D,19980724,000000,167.08,167.08,167.08,167.08,5342,0
ZWC,D,19980727,000000,169.02,169.02,167.08,167.08,491,0
ZWC,D,19980728,000000,172.85,172.85,171.71,171.71,9145,0
ZWC,D,19980729,000000,167.08,167.08,167.08,167.08,1085,0
ZWC,D,19980730,000000,163.25,167.08,163.25,163.25,1958,0
ZWC,D,19980731,000000,161.31,163.25,161.31,163.25,2008,0
ZWC,D,19980803,000000,157.49,157.49,157.49,157.49,3140,0
ZWC,D,19980804,000000,155.55,155.55,155.37,155.55,3081,0
ZWC,D,19980805,000000,157.49,157.49,153.64,157.49,2480,0
ZWC,D,19980806,000000,157.49,157.49,157.49,157.49,4603,0
ZWC,D,19980807,000000,157.49,157.49,157.49,157.49,1685,0
ZWC,D,19980810,000000,157.49,157.49,157.49,157.49,1077,0
ZWC,D,19980811,000000,159.4,159.4,159.4,159.4,4870,0
ZWC,D,19980812,000000,163.25,163.25,163.25,163.25,789,0
ZWC,D,19980813,000000,156.72,159.4,156.72,159.4,13817,0
ZWC,D,19980814,000000,172.29,172.85,172.29,172.85,1464,0
ZWC,D,19980817,000000,157.49,165.16,157.49,165.16,4763,0
ZWC,D,19980818,000000,165.16,165.16,165.16,165.16,7062,0
ZWC,D,19980819,000000,176.7,176.7,176.7,176.7,1776,0
ZWC,D,19980820,000000,176.7,176.7,176.7,176.7,5513,0
ZWC,D,19980821,000000,165.16,165.16,163.25,163.25,4562,0
ZWC,D,19980824,000000,163.25,163.25,163.25,163.25,1157,0
ZWC,D,19980825,000000,167.85,167.85,167.85,167.85,3804,0
ZWC,D,19980826,000000,161.31,161.31,161.31,161.31,7033,0
ZWC,D,19980827,000000,153.64,153.64,145.96,145.96,4893,0
ZWC,D,19980828,000000,138.28,138.28,138.28,138.28,2673,0
ZWC,D,19980831,000000,138.28,142.12,138.28,142.12,3433,0
ZWC,D,19980901,000000,138.28,138.28,138.28,138.28,5510,0
ZWC,D,19980902,000000,152.11,167.08,152.11,167.08,1667,0
ZWC,D,19980903,000000,152.69,161.31,152.69,155.55,10983,0
ZWC,D,19980904,000000,167.85,167.85,167.85,167.85,6979,0
ZWC,D,19980907,000000,169.39,172.85,169.39,172.85,799,0
ZWC,D,19980908,000000,180.53,180.53,166.71,179.76,1888,0
ZWC,D,19980909,000000,179.76,179.76,179.76,179.76,728,0
ZWC,D,19980910,000000,165.16,169.02,165.16,169.02,271,0
ZWC,D,19980911,000000,163.25,172.85,163.25,172.85,971,0
ZWC,D,19980914,000000,172.47,172.47,172.47,172.47,436,0
ZWC,D,19980915,000000,165.56,169.02,165.56,167.85,577,0
ZWC,D,19980916,000000,172.07,172.07,170.92,170.92,1520,0
ZWC,D,19980917,000000,174.75,176.7,170.92,170.92,4098,0
ZWC,D,19980918,000000,180.53,192.06,180.53,190.12,4380,0
ZWC,D,19980921,000000,192.06,201.66,192.06,199.74,18445,0
ZWC,D,19980922,000000,203.58,207.42,203.58,207.42,20376,0
ZWC,D,19980923,000000,209.33,209.33,209.33,209.33,13238,0
ZWC,D,19980924,000000,192.44,192.44,186.27,188.99,7744,0
ZWC,D,19980925,000000,188.23,188.99,187.44,187.44,3124,0
ZWC,D,19980928,000000,192.06,201.66,192.06,192.06,8309,0
ZWC,D,19980929,000000,180.53,185.15,180.53,184.55,1555,0
ZWC,D,19980930,000000,172.85,172.85,172.85,172.85,1451,0
ZWC,D,19981001,000000,170.92,170.92,169.02,169.02,22224,0
ZWC,D,19981002,000000,165.16,167.08,165.16,167.08,4135,0
ZWC,D,19981005,000000,169.02,172.07,165.16,169.02,6497,0
ZWC,D,19981006,000000,161.31,165.16,161.31,165.16,15794,0
ZWC,D,19981007,000000,169.02,169.02,169.02,169.02,8313,0
ZWC,D,19981008,000000,169.02,169.02,165.56,165.94,11748,0
ZWC,D,19981009,000000,172.85,172.85,169.39,170.55,3973,0
ZWC,D,19981012,000000,178.61,178.61,178.61,178.61,10393,0
ZWC,D,19981013,000000,184.96,184.96,184.37,184.37,4731,0
ZWC,D,19981014,000000,184.37,184.37,184.37,184.37,14592,0
ZWC,D,19981015,000000,192.06,192.06,192.06,192.06,28911,0
ZWC,D,19981016,000000,193.97,193.97,192.06,193.2,3234,0
ZWC,D,19981019,000000,192.06,192.06,190.12,192.06,2441,0
ZWC,D,19981020,000000,192.06,192.06,192.06,192.06,7218,0
ZWC,D,19981021,000000,192.06,192.06,192.06,192.06,9170,0
ZWC,D,19981022,000000,178.61,184.37,178.61,180.53,1164,0
ZWC,D,19981023,000000,178.61,195.89,178.61,195.89,607,0
ZWC,D,19981026,000000,172.85,180.16,172.85,178.61,3884,0
ZWC,D,19981027,000000,172.85,176.7,172.85,174.75,6542,0
ZWC,D,19981028,000000,176.7,176.7,176.7,176.7,4610,0
ZWC,D,19981029,000000,178.61,182.83,178.61,178.61,14735,0
ZWC,D,19981030,000000,180.16,180.53,179.38,179.38,19189,0
ZWC,D,19981102,000000,180.16,182.44,178.61,182.44,6292,0
ZWC,D,19981103,000000,177.09,177.09,176.31,176.7,5779,0
ZWC,D,19981104,000000,172.85,176.7,172.85,176.7,9863,0
ZWC,D,19981105,000000,172.85,172.85,169.39,170.92,3200,0
ZWC,D,19981106,000000,181.31,188.23,180.16,182.07,5393,0
ZWC,D,19981109,000000,180.53,180.53,180.53,180.53,438,0
ZWC,D,19981110,000000,173.23,175.15,173.23,175.15,1077,0
ZWC,D,19981112,000000,173.23,180.16,173.23,176.7,1889,0
ZWC,D,19981113,000000,173.62,177.09,173.62,176.7,1403,0
ZWC,D,19981116,000000,174.75,178.61,169.78,169.78,1640,0
ZWC,D,19981117,000000,174.75,174.75,174.75,174.75,6645,0
ZWC,D,19981118,000000,174.75,178.61,174.75,174.75,8925,0
ZWC,D,19981119,000000,174.75,177.46,172.85,174.75,2542,0
ZWC,D,19981120,000000,172.85,173.23,170.92,170.92,3924,0
ZWC,D,19981123,000000,173.62,173.62,173.62,173.62,2632,0
ZWC,D,19981124,000000,176.7,176.7,172.85,174.75,1415,0
ZWC,D,19981125,000000,176.7,176.7,176.7,176.7,1468,0
ZWC,D,19981126,000000,178.42,178.42,176.7,176.7,1917,0
ZWC,D,19981127,000000,173.62,173.62,173.62,173.62,146,0
ZWC,D,19981130,000000,169.78,169.78,167.48,169.78,6701,0
ZWC,D,19981201,000000,165.16,165.16,162.09,162.09,2570,0
ZWC,D,19981202,000000,158.24,158.24,158.24,158.24,3522,0
ZWC,D,19981203,000000,157.1,161.31,157.1,161.31,2123,0
ZWC,D,19981204,000000,153.64,159.4,153.64,155.55,5541,0
ZWC,D,19981207,000000,157.49,159.03,157.49,158.24,6717,0
ZWC,D,19981208,000000,157.88,157.88,155.55,157.49,4110,0
ZWC,D,19981209,000000,157.1,159.03,157.1,158.63,3106,0
ZWC,D,19981210,000000,169.39,169.39,165.16,165.56,7205,0
ZWC,D,19981211,000000,161.31,161.31,161.31,161.31,1960,0
ZWC,D,19981214,000000,161.31,161.31,161.31,161.31,6268,0
ZWC,D,19981215,000000,161.31,161.31,159.4,159.4,4045,0
ZWC,D,19981216,000000,157.88,157.88,157.88,157.88,1736,0
ZWC,D,19981217,000000,153.26,155.55,153.26,155.55,5316,0
ZWC,D,19981218,000000,157.88,157.88,157.88,157.88,5333,0
ZWC,D,19981221,000000,161.31,163.25,161.31,163.25,8181,0
ZWC,D,19981222,000000,168.24,168.24,162.47,162.47,5073,0
ZWC,D,19981223,000000,168.24,169.02,165.16,165.16,20330,0
ZWC,D,19981228,000000,172.85,172.85,172.85,172.85,2931,0
ZWC,D,19981229,000000,165.94,165.94,165.94,165.94,1506,0
ZWC,D,19981230,000000,165.16,165.16,165.16,165.16,354,0
ZWC,D,19981231,000000,161.31,161.31,161.31,161.31,2468,0
ZWC,D,19990104,000000,168.24,168.24,164.78,164.78,908,0
ZWC,D,19990105,000000,169.19,169.19,164.4,164.4,2278,0
ZWC,D,19990106,000000,165.16,165.16,163.25,163.25,3647,0
ZWC,D,19990107,000000,165.16,165.16,162.87,162.87,1459,0
ZWC,D,19990108,000000,163.25,165.16,161.31,165.16,2050,0
ZWC,D,19990111,000000,165.16,165.16,163.25,165.16,4029,0
ZWC,D,19990112,000000,165.16,165.16,165.16,165.16,6481,0
ZWC,D,19990113,000000,158.63,158.63,155.94,155.94,2974,0
ZWC,D,19990114,000000,157.1,164.78,157.1,164.78,1611,0
ZWC,D,19990115,000000,159.03,159.03,159.03,159.03,1779,0
ZWC,D,19990118,000000,163.25,163.25,163.25,163.25,443,0
ZWC,D,19990119,000000,161.31,161.31,161.14,161.31,728,0
ZWC,D,19990120,000000,169.39,169.39,161.31,161.31,5936,0
ZWC,D,19990121,000000,167.08,167.08,167.08,167.08,6846,0
ZWC,D,19990122,000000,164.4,164.4,164.4,164.4,1131,0
ZWC,D,19990125,000000,157.49,157.49,157.49,157.49,1109,0
ZWC,D,19990126,000000,157.49,157.49,156.33,156.33,4255,0
ZWC,D,19990127,000000,153.64,156.33,153.64,156.33,10008,0
ZWC,D,19990128,000000,153.64,157.49,153.64,155.55,3420,0
ZWC,D,19990129,000000,155.55,158.24,155.55,157.88,4768,0
ZWC,D,19990201,000000,157.49,159.4,157.49,158.24,2875,0
ZWC,D,19990202,000000,158.24,159.03,158.24,158.63,1617,0
ZWC,D,19990203,000000,157.49,157.49,155.55,155.55,2151,0
ZWC,D,19990204,000000,157.49,157.49,155.55,155.55,645,0
ZWC,D,19990205,000000,152.87,153.64,152.87,153.64,1138,0
ZWC,D,19990208,000000,153.64,156.33,153.64,155.55,7185,0
ZWC,D,19990209,000000,153.64,153.64,151.92,153.26,7625,0
ZWC,D,19990210,000000,157.49,157.49,157.49,157.49,8425,0
ZWC,D,19990211,000000,160.56,165.16,160.56,162.87,1835,0
ZWC,D,19990212,000000,159.4,159.4,159.4,159.4,6459,0
ZWC,D,19990215,000000,157.49,158.24,157.49,158.24,1779,0
ZWC,D,19990216,000000,153.64,155.55,153.64,155.55,5320,0
ZWC,D,19990217,000000,155.55,155.55,155.55,155.55,15754,0
ZWC,D,19990218,000000,159.4,159.4,157.49,157.49,3002,0
ZWC,D,19990219,000000,151.35,155.55,151.35,154.41,11819,0
ZWC,D,19990222,000000,154.41,155.19,154.41,154.41,4190,0
ZWC,D,19990223,000000,154.41,155.94,154.41,155.94,1096,0
ZWC,D,19990224,000000,155.55,157.1,155.55,157.1,4368,0
ZWC,D,19990225,000000,155.55,155.55,155.55,155.55,5113,0
ZWC,D,19990226,000000,155.55,155.55,155.55,155.55,1012,0
ZWC,D,19990301,000000,160.19,160.95,160.19,160.95,3703,0
ZWC,D,19990302,000000,161.31,162.09,160.56,160.95,5475,0
ZWC,D,19990303,000000,157.88,157.88,157.88,157.88,1809,0
ZWC,D,19990304,000000,159.4,159.4,159.4,159.4,7117,0
ZWC,D,19990305,000000,162.09,162.47,162.09,162.09,2490,0
ZWC,D,19990308,000000,163.25,165.16,163.25,164.78,4440,0
ZWC,D,19990309,000000,164.78,164.78,163.25,163.25,6028,0
ZWC,D,19990310,000000,164.78,165.16,164.4,165.16,4992,0
ZWC,D,19990311,000000,164.58,164.58,156.51,161.14,838,0
ZWC,D,19990312,000000,161.31,161.31,157.49,157.49,5757,0
ZWC,D,19990315,000000,159.4,160.56,157.88,160.56,6337,0
ZWC,D,19990316,000000,157.49,157.49,157.3,157.49,8937,0
ZWC,D,19990317,000000,155.55,157.49,155.55,157.49,2836,0
ZWC,D,19990318,000000,156.92,156.92,155.55,155.55,348,0
ZWC,D,19990319,000000,160.95,167.08,160.95,164.97,19008,0
ZWC,D,19990322,000000,165.94,170.92,165.94,170.92,8348,0
ZWC,D,19990323,000000,163.25,167.08,163.25,167.08,1029,0
ZWC,D,19990324,000000,159.4,165.16,157.88,165.16,2918,0
ZWC,D,19990325,000000,159.4,159.4,158.63,159.4,5944,0
ZWC,D,19990326,000000,159.4,159.4,159.4,159.4,4357,0
ZWC,D,19990329,000000,159.4,159.4,157.49,159.4,1827,0
ZWC,D,19990330,000000,159.4,159.4,159.4,159.4,14354,0
ZWC,D,19990331,000000,159.03,159.03,159.03,159.03,16462,0
ZWC,D,19990401,000000,157.49,159.78,157.49,159.78,35326,0
ZWC,D,19990406,000000,159.03,159.03,159.03,159.03,1674,0
ZWC,D,19990407,000000,155.55,157.49,155.55,157.49,1050,0
ZWC,D,19990408,000000,159.4,159.4,159.03,159.03,7056,0
ZWC,D,19990409,000000,159.4,159.4,159.4,159.4,15166,0
ZWC,D,19990412,000000,163.25,163.25,160.56,160.56,2814,0
