<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
KRC,D,20180413,000000,5.9046,5.9046,5.6737,5.9046,899,0
KRC,D,20180416,000000,5.9046,5.9046,5.77,5.9046,1770,0
KRC,D,20180417,000000,5.9046,5.9046,5.9046,5.9046,2,0
KRC,D,20180418,000000,5.9046,5.9046,5.9046,5.9046,2,0
KRC,D,20180419,000000,5.9046,5.9046,5.6737,5.8469,210,0
KRC,D,20180420,000000,5.8469,5.9046,5.7314,5.9046,246,0
KRC,D,20180423,000000,5.9046,5.9046,5.5968,5.9046,158,0
KRC,D,20180424,000000,5.9046,5.9046,5.6545,5.6545,625,0
KRC,D,20180425,000000,5.9046,5.9046,5.8469,5.8469,210,0
KRC,D,20180426,000000,5.9046,5.9046,5.5007,5.9046,3891,0
KRC,D,20180427,000000,5.9046,5.9046,5.8661,5.8661,2,0
KRC,D,20180430,000000,5.9046,5.9046,5.7314,5.7314,417,0
KRC,D,20180502,000000,5.9046,5.9046,5.9046,5.9046,2,0
KRC,D,20180504,000000,5.9046,5.9046,5.9046,5.9046,2,0
KRC,D,20180507,000000,5.9046,5.9046,5.9046,5.9046,1,0
KRC,D,20180508,000000,5.9046,5.9046,5.5392,5.9046,522,0
KRC,D,20180509,000000,5.9046,5.9046,5.9046,5.9046,1,0
KRC,D,20180510,000000,5.9046,5.9046,5.6737,5.8277,117404,0
KRC,D,20180511,000000,5.9046,5.9046,5.7314,5.9046,13417,0
KRC,D,20180514,000000,5.77,5.77,5.7314,5.7314,917,0
KRC,D,20180515,000000,5.77,5.77,5.7506,5.7506,418,0
KRC,D,20180516,000000,5.7506,5.7506,5.693,5.693,418,0
KRC,D,20180517,000000,5.7506,5.7506,5.7506,5.7506,1,0
KRC,D,20180518,000000,5.7122,5.7122,5.5007,5.6737,582,0
KRC,D,20180521,000000,5.7314,5.77,5.5199,5.77,8276,0
KRC,D,20180522,000000,5.77,5.77,5.77,5.77,417,0
KRC,D,20180523,000000,5.77,5.77,5.77,5.77,209,0
