<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
OPM,D,20160908,000000,4.4937,4.8034,4.4937,4.6463,3354,0
OPM,D,20160912,000000,4.6463,4.6463,4.6463,4.6463,1649,0
OPM,D,20160913,000000,4.4218,4.4218,4.3545,4.3545,1789,0
OPM,D,20160914,000000,4.3545,4.3545,4.3545,4.3545,290,0
OPM,D,20160915,000000,4.3545,4.3545,4.2872,4.2872,5289,0
OPM,D,20160916,000000,4.2872,4.4982,4.2647,4.4982,10415,0
OPM,D,20160919,000000,4.4982,4.9381,4.4982,4.9381,557,0
OPM,D,20160920,000000,4.6463,5.0955,4.4982,4.6463,5981,0
OPM,D,20160922,000000,4.8259,4.8259,4.8259,4.8259,1560,0
OPM,D,20160923,000000,4.8483,4.9156,4.8483,4.9156,613,0
OPM,D,20160926,000000,4.7136,4.7136,4.7136,4.7136,326,0
OPM,D,20160927,000000,4.7001,4.7001,4.534,4.534,2461,0
OPM,D,20160928,000000,4.534,4.534,4.534,4.534,668,0
OPM,D,20160929,000000,4.5385,4.5385,4.534,4.534,2773,0
OPM,D,20160930,000000,4.4847,4.6194,4.4847,4.6194,390,0
OPM,D,20161004,000000,4.6239,4.7136,4.534,4.7136,3220,0
OPM,D,20161005,000000,4.754,4.754,4.534,4.534,2830,0
OPM,D,20161007,000000,4.6239,4.6239,4.534,4.534,4821,0
OPM,D,20161011,000000,4.579,4.6463,4.4892,4.4892,5724,0
OPM,D,20161014,000000,4.5565,4.5565,4.5565,4.5565,1671,0
OPM,D,20161017,000000,4.7136,4.7136,4.7136,4.7136,445,0
OPM,D,20161019,000000,4.7136,4.8932,4.7136,4.8932,17219,0
OPM,D,20161020,000000,4.8707,4.8707,4.8707,4.8707,816,0
OPM,D,20161024,000000,4.8483,4.983,4.8483,4.983,6239,0
OPM,D,20161025,000000,4.974,5.2524,4.7136,4.9561,5268,0
OPM,D,20161026,000000,4.6014,4.8034,4.6014,4.8034,396,0
OPM,D,20161031,000000,4.6014,4.79,4.6014,4.79,1868,0
OPM,D,20161102,000000,4.6014,4.6014,4.6014,4.6014,477,0
OPM,D,20161103,000000,4.4667,4.4667,4.4084,4.4667,3619,0
OPM,D,20161104,000000,4.3366,5.1985,4.3366,5.1398,28629,0
OPM,D,20161107,000000,5.2524,5.3332,5.0099,5.1177,21209,0
OPM,D,20161108,000000,5.1398,5.1398,4.9965,5.0278,9184,0
OPM,D,20161109,000000,5.1177,5.1177,5.0955,5.1177,25294,0
OPM,D,20161110,000000,5.1177,5.1177,5.001,5.001,17181,0
OPM,D,20161114,000000,5.0865,5.1177,5.0236,5.1129,12044,0
OPM,D,20161115,000000,5.1177,5.1266,5.0728,5.1129,21158,0
OPM,D,20161116,000000,5.1177,5.1177,5.0728,5.0728,11654,0
OPM,D,20161117,000000,5.1177,5.1177,5.0506,5.0728,31635,0
OPM,D,20161118,000000,5.0728,5.0955,5.0054,5.0638,14142,0
OPM,D,20161121,000000,5.0506,5.0506,4.9965,5.0278,32945,0
OPM,D,20161122,000000,5.0685,5.0685,4.9381,4.983,9551,0
OPM,D,20161123,000000,4.9965,4.9965,4.9381,4.9381,27817,0
OPM,D,20161124,000000,4.9785,4.9785,4.9381,4.9516,14204,0
OPM,D,20161125,000000,4.9785,5.001,4.9381,4.9381,28647,0
OPM,D,20161128,000000,4.9471,4.9516,4.9291,4.9291,30331,0
OPM,D,20161129,000000,4.9426,4.9605,4.9336,4.9381,11035,0
OPM,D,20161130,000000,4.9471,4.9785,4.9201,4.9201,37200,0
OPM,D,20161201,000000,4.974,4.974,4.9381,4.9561,19498,0
OPM,D,20161202,000000,5.1087,5.1087,4.9561,4.9605,41855,0
OPM,D,20161205,000000,5.0236,5.0236,4.9561,4.9561,27422,0
OPM,D,20161206,000000,4.9605,5.0054,4.9516,4.9516,38105,0
OPM,D,20161207,000000,5.0236,5.0236,4.9426,4.9561,76070,0
