<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
APT,D,20020527,000000,0.7072,0.7072,0.7072,0.7072,10930,0
APT,D,20020528,000000,0.7072,0.7072,0.7072,0.7072,18043,0
APT,D,20020529,000000,0.7133,0.7133,0.7006,0.7133,352043,0
APT,D,20020531,000000,0.7133,0.7133,0.7072,0.7072,48614,0
APT,D,20020603,000000,0.7199,0.8091,0.7133,0.7582,62987,0
APT,D,20020604,000000,0.7199,0.7582,0.7199,0.7264,33244,0
APT,D,20020605,000000,0.7647,0.7835,0.7388,0.7835,79350,0
APT,D,20020606,000000,0.7835,0.8983,0.7835,0.8536,478754,0
APT,D,20020607,000000,0.8601,0.8856,0.8029,0.8664,121490,0
APT,D,20020610,000000,0.8664,0.8664,0.8282,0.841,165744,0
APT,D,20020611,000000,0.8219,0.8601,0.8219,0.8601,108331,0
APT,D,20020612,000000,0.8664,0.9812,0.8664,0.9109,259581,0
APT,D,20020613,000000,0.8983,0.9493,0.8856,0.93,112308,0
APT,D,20020614,000000,0.9046,0.9238,0.9046,0.9109,109656,0
APT,D,20020617,000000,0.9684,0.9684,0.9173,0.9238,56736,0
APT,D,20020618,000000,0.9238,0.9812,0.9238,0.9365,87621,0
APT,D,20020619,000000,0.9238,0.9557,0.9238,0.9365,147152,0
APT,D,20020620,000000,0.943,0.9493,0.93,0.943,117905,0
APT,D,20020621,000000,0.9365,0.9684,0.9365,0.9684,121490,0
APT,D,20020624,000000,0.943,1.1085,0.943,0.9874,52040,0
APT,D,20020625,000000,0.9874,1.1085,0.9874,1.0638,153326,0
APT,D,20020626,000000,1.0448,1.0703,1.0067,1.0319,146683,0
APT,D,20020627,000000,1.0319,1.0319,1.0067,1.0257,23803,0
APT,D,20020628,000000,1.0319,1.0384,0.943,1.0067,89886,0
APT,D,20020701,000000,0.9684,0.9938,0.9365,0.943,43846,0
APT,D,20020702,000000,0.9046,0.9365,0.8919,0.9109,84865,0
APT,D,20020703,000000,0.8856,0.9173,0.8856,0.9173,131198,0
APT,D,20020704,000000,0.9238,0.943,0.9173,0.9238,73339,0
APT,D,20020705,000000,0.9238,0.943,0.9238,0.93,111785,0
APT,D,20020708,000000,0.943,0.943,0.943,0.943,13592,0
APT,D,20020709,000000,0.943,0.943,0.9046,0.93,22704,0
APT,D,20020710,000000,0.93,0.93,0.9046,0.9238,96716,0
APT,D,20020711,000000,0.9238,0.9238,0.9238,0.9238,3891,0
